name;sum_pN;sum_pS;ratio;peg;old;desc;effector;secreted;Cg_bestHit;CSEP;pvalue;fdr;stars;eff_new;sec_new
gfam_798;598.808895543001;1852.93013155099;0.32316863185865;1001.peg.12701;CT04_12702;NADH2 dehydrogenase subunit 14K;;;GLRG_05022T0;;2.55959205853093e-05;0.000108003112463224;***;FALSE;FALSE
gfam_7990;162.708875169808;472.072876984171;0.344668976131971;1001.peg.5483;CT04_05483;FAD-dependent oxidoreductase;;Yes;GLRG_00361T0;;0.00281356985866904;0.00897930129322461;**;FALSE;FALSE
gfam_7991;205.372533308679;610.801917567299;0.336234264172969;1002.peg.5880;CBS495_05880;character(0);character(0);character(0);character(0);character(0);0.00270476030651095;0.00865336256126028;**;FALSE;TRUE
gfam_7992;172.516159459381;585.740872462949;0.294526415296883;1003.peg.8618;CBS130_08618;character(0);character(0);character(0);character(0);character(0);0.124444529064193;0.297152890229965;ns;FALSE;TRUE
gfam_7993;100.711076766533;401.863219989449;0.250610336445263;0004.peg.8175;CS_08175;character(0);character(0);character(0);character(0);character(0);0.713685325973379;1;ns;FALSE;FALSE
gfam_7994;410.671199875733;1375.15110850125;0.298637144192331;1002.peg.4299;CBS495_04299;character(0);character(0);character(0);character(0);character(0);0.0215540545563949;0.0593687481870168;ns;FALSE;FALSE
gfam_7995;56.0907867899145;391.463881322738;0.143284705093063;1005.peg.10503;CBS168_10503;character(0);character(0);character(0);character(0);character(0);0.999998889888095;1;ns;FALSE;FALSE
gfam_7996;244.269777176066;1173.46419767677;0.208161252520248;1001.peg.255;CT04_00255;hypothetical protein;;;GLRG_03640T0;;0.999854111016404;1;ns;FALSE;TRUE
gfam_7997;109.764256141785;1023.6508380882;0.107228218898139;0001.peg.3646;GLRG_03646T0;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_7998;205.628165944614;1271.14020731042;0.161766707371878;0005.peg.7456;CH063_07456T0;character(0);character(0);character(0);character(0);character(0);0.999999999998956;1;ns;FALSE;FALSE
gfam_7999;420.6631445463;1292.86616098856;0.325372538348943;0003.peg.12507;Cob_12512;character(0);character(0);character(0);character(0);character(0);0.000224190703070751;0.000835971896251731;***;FALSE;FALSE
gfam_799;564.35447810944;1939.73837327459;0.290943606563146;1001.peg.6856;CT04_06856;cytochrome P450;;;GLRG_00241T0;;0.0348071900204155;0.0926999053298649;ns;FALSE;FALSE
gfam_79;487.127526198342;2220.56424857055;0.219371056933805;1001.peg.2983;CT04_02983;MFS quinate transporter;;;GLRG_08584T0;;0.999963959398088;1;ns;FALSE;FALSE
gfam_7;2142.87043640076;5151.03557343452;0.41600769512294;1001.peg.910;CT04_00910;vitamin H transporter;;;GLRG_09490T0;;1.1024728934546e-63;1.76313998293961e-61;***;FALSE;TRUE
gfam_8000;142.194524161903;614.356207207619;0.231452897347954;0001.peg.3663;GLRG_03663T0;character(0);character(0);character(0);character(0);character(0);0.941328602482456;1;ns;FALSE;FALSE
gfam_8001;730.641046320635;2565.7060762275;0.284771920326485;1001.peg.3155;CT04_03155;hypothetical protein;;;GLRG_03692T0;;0.055003510236378;0.14159687432473;ns;FALSE;FALSE
gfam_8002;375.317344011228;983.402751313664;0.381651712393387;1005.peg.10103;CBS168_10103;character(0);character(0);character(0);character(0);character(0);4.68287970621494e-09;2.92629154434676e-08;***;FALSE;TRUE
gfam_8003;215.703027249928;864.326711859603;0.249561912515514;1001.peg.9111;CT04_09111;guanine nucleotide-binding protein subunit gamma (GGL domain-containing protein);;;GLRG_03704T0;;0.804197887167093;1;ns;FALSE;FALSE
gfam_8004;102.319620915836;933.780337339343;0.109575685869954;1003.peg.8954;CBS130_08954;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;TRUE
gfam_8005;270.510545479195;445.317701892894;0.607455181613815;1005.peg.4127;CBS168_04127;character(0);character(0);character(0);character(0);character(0);6.58579998355026e-25;1.36499924779056e-23;***;FALSE;FALSE
gfam_8006;205.589370346732;601.69242947206;0.341685153870261;0003.peg.12496;Cob_12501;character(0);character(0);character(0);character(0);character(0);0.00127947915934494;0.00430167999744469;**;FALSE;TRUE
gfam_8007;221.364553516963;623.353443126942;0.355118843021909;0003.peg.12499;Cob_12504;character(0);character(0);character(0);character(0);character(0);0.000190703072953006;0.000715841091577295;***;FALSE;FALSE
gfam_8008;33.6472749350063;183.458918016514;0.183404956808791;0002.peg.5619;CGGC5_5633;character(0);character(0);character(0);character(0);character(0);0.981026611778014;1;ns;FALSE;FALSE
gfam_8009;302.579326046926;1082.28470920523;0.27957461051919;0002.peg.8395;CGGC5_8426;character(0);character(0);character(0);character(0);character(0);0.225260565594856;0.504499544729557;ns;FALSE;FALSE
gfam_800;713.650577926545;2428.61927777665;0.293850330703081;1001.peg.5964;CT04_05964;hypothetical protein, partial;;;GLRG_08783T0;;0.0107683110420913;0.0313325923717995;*;FALSE;TRUE
gfam_8010;353.452559359703;650.356804684354;0.543474838448487;1001.peg.495;CT04_00495;ubiquitin carboxyl-terminal hydrolase 19;;;GLRG_03757T0;;3.34323879495158e-25;7.05347155534247e-24;***;FALSE;FALSE
gfam_8011;197.467176660049;944.037256994752;0.209173075741381;0001.peg.3758;GLRG_03758T0;character(0);character(0);character(0);character(0);character(0);0.999350993527382;1;ns;FALSE;TRUE
gfam_8012;200.143149012813;945.081589018127;0.211773408072363;1001.peg.11496;CT04_11496;beta-glucosidase A;;;GLRG_03770T0;;0.998841207228988;1;ns;FALSE;FALSE
gfam_8013;117.430520300936;761.97862541978;0.154112617314222;1001.peg.7116;CT04_07116;beta-glucosidase;;;GLRG_03770T0;;0.999999998694247;1;ns;FALSE;FALSE
gfam_8014;232.4948050543;619.897606198976;0.375053561635586;1001.peg.12508;CT04_12508;helix-loop-helix DNA-binding domain-containing protein;;;GLRG_03775T0;;9.45110524670889e-06;4.18705941743731e-05;***;FALSE;FALSE
gfam_8015;121.560443306218;436.168222292429;0.278700824804055;1004.peg.4455;CBS127_04455;character(0);character(0);character(0);character(0);character(0);0.327657603464768;0.698104703171481;ns;FALSE;TRUE
gfam_8016;202.537337942592;531.033105086175;0.38140247002063;0001.peg.3791;GLRG_03791T0;character(0);character(0);character(0);character(0);character(0);1.1585485264217e-05;5.07535935450345e-05;***;FALSE;FALSE
gfam_8017;221.655928534326;545.335474716604;0.406457930596784;1001.peg.3607;CT04_03607;ribonuclease MRP protein subunit RMP1;;;GLRG_03792T0;;1.34604398899235e-07;7.28652479457035e-07;***;FALSE;TRUE
gfam_8018;160.970638689613;528.359339532014;0.304661291370737;1001.peg.6664;CT04_06664;hypothetical protein;;;GLRG_00038T0;;0.0725669562160731;0.181824439230756;ns;FALSE;FALSE
gfam_8019;174.034093684365;1255.74425574426;0.138590396004812;1001.peg.1206;CT04_01206;ARD/ARD' family protein;;;GLRG_03818T0;;1;1;ns;FALSE;FALSE
gfam_801;494.663920869585;2246.91780519339;0.22015221016374;1001.peg.6866;CT04_06866;TPR repeat-containing protein;;;GLRG_00246T0;;0.999952311298546;1;ns;FALSE;TRUE
gfam_8020;133.837062350338;525.608593976041;0.254632560966913;1001.peg.1202;CT04_01202;tryptophanyl-tRNA synthetase;;;GLRG_03824T0;;0.688525413222335;1;ns;FALSE;TRUE
gfam_8021;293.125578095453;818.368626633371;0.358182814633695;1001.peg.5277;CT04_05277;alkaline phytoceramidase;;;GLRG_03831T0;;1.16459712185073e-05;5.09785463012101e-05;***;FALSE;FALSE
gfam_8022;163.4834531979;388.158878704357;0.421176642264618;0003.peg.5306;Cob_05309;character(0);character(0);character(0);character(0);character(0);1.37012114552375e-06;6.69503935085427e-06;***;FALSE;TRUE
gfam_8023;256.162214756666;558.219643664181;0.45889143756247;1005.peg.11398;CBS168_11398;character(0);character(0);character(0);character(0);character(0);2.34121861808816e-12;1.92559657007708e-11;***;FALSE;FALSE
gfam_8024;292.48612080289;1102.63436992428;0.265261204240329;1003.peg.11495;CBS130_11495;character(0);character(0);character(0);character(0);character(0);0.542062712759604;1;ns;FALSE;TRUE
gfam_8025;323.717636590344;718.892797135813;0.45030029217164;1001.peg.12317;CT04_12317;cyclin B;;;GLRG_03853T0;;2.07017110389972e-14;2.00726021556265e-13;***;FALSE;FALSE
gfam_8026;76.516760680274;558.06119067781;0.137111775479922;1001.peg.7541;CT04_07541;chitin deacetylase;;Yes;GLRG_03854T0;;0.999999998254603;1;ns;FALSE;FALSE
gfam_8027;75.5674098561831;315.256547892916;0.239701317423076;2001.peg.8835;VDAG_08835T0;character(0);character(0);character(0);character(0);character(0);0.795465293739285;1;ns;FALSE;FALSE
gfam_8028;266.748454423801;791.89928194016;0.336846440585557;0002.peg.8312;CGGC5_8343;character(0);character(0);character(0);character(0);character(0);0.0005844933907914;0.00207212024748544;**;FALSE;FALSE
gfam_8029;391.438439785878;1166.62785381169;0.33552982513399;1001.peg.7555;CT04_07555;acetate kinase;;;GLRG_03862T0;;6.12273201109543e-05;0.000246546069231365;***;FALSE;TRUE
gfam_802;454.255909300526;1575.72317709665;0.288284081812845;1001.peg.12567;CT04_12567;ankyrin repeat protein;;;GLRG_01083T0;;0.0726966268727275;0.182114118064071;ns;FALSE;FALSE
gfam_8030;115.091857857513;515.890764772584;0.223093464191489;1001.peg.6015;CT04_06015;hypothetical protein;EFF;Yes;GLRG_03869T0;;0.963496312694632;1;ns;FALSE;FALSE
gfam_8031;26.0436670361063;148.022398708827;0.175944095375299;0001.peg.3881;GLRG_03881T0;character(0);character(0);character(0);character(0);character(0);0.983409510600284;1;ns;FALSE;FALSE
gfam_8032;398.577216186506;879.333482887745;0.453271965577351;1001.peg.1517;CT04_01517;DNA mismatch repair protein;;;GLRG_03887T0;;9.82936334060258e-18;1.22550118107956e-16;***;FALSE;TRUE
gfam_8033;160.696315389912;1174.27563858178;0.13684718486027;1004.peg.9662;CBS127_09662;character(0);character(0);character(0);character(0);character(0);1;1;ns;FALSE;FALSE
gfam_8034;57.0182971134157;182.854970537921;0.311822516750187;2001.peg.5677;VDAG_05677T0;character(0);character(0);character(0);character(0);character(0);0.168272440235903;0.389041797397089;ns;FALSE;TRUE
gfam_8035;161.850136607379;1047.0605732254;0.154575714859371;0001.peg.3904;GLRG_03904T0;character(0);character(0);character(0);character(0);character(0);0.999999999997132;1;ns;FALSE;TRUE
gfam_8036;537.046580173063;1402.82821556039;0.38283132190817;1001.peg.510;CT04_00510;nuclear GTP-binding protein NUG1;;;GLRG_03914T0;;1.97162940846442e-12;1.63511442748067e-11;***;FALSE;FALSE
gfam_8037;160.760851958292;311.349184439036;0.516336190980997;1001.peg.11387;CT04_11387;zinc knuckle domain protein;;;GLRG_03916T0;;3.27905029823042e-11;2.46378132908352e-10;***;FALSE;TRUE
gfam_8038;45.9118892266776;169.849598828518;0.270309082525597;0001.peg.3921;GLRG_03921T0;character(0);character(0);character(0);character(0);character(0);0.486835405767144;0.978789163409567;ns;FALSE;TRUE
gfam_8039;114.752602595384;1040.70454301364;0.110264342906669;1001.peg.3595;CT04_03595;histidine acid phosphatase;;Yes;GLRG_03922T0;;1;1;ns;FALSE;TRUE
gfam_803;458.136014599155;1438.87579416132;0.318398583434501;1001.peg.9521;CT04_09521;AAA family ATPase;;;GLRG_09112T0;;0.000552494714186463;0.0019645941607388;**;FALSE;FALSE
gfam_8040;105.925235497125;781.813050303452;0.135486655609051;1001.peg.3590;CT04_03590;related to acetate regulatory DNA binding protein;;;GLRG_03928T0;;0.999999999999496;1;ns;FALSE;FALSE
gfam_8041;174.692423189835;898.858586473489;0.194349173294555;1001.peg.3591;CT04_03591;2OG-Fe(II) oxygenase superfamily protein;;;GLRG_03930T0;;0.999960830142596;1;ns;FALSE;FALSE
gfam_8042;181.271719867331;617.88011012306;0.293376849161284;1001.peg.3600;CT04_03600;C6 zinc finger domain protein;;;GLRG_03931T0;;0.137940286895857;0.326072714680462;ns;FALSE;TRUE
gfam_8043;71.0746668953634;587.753128681619;0.120926054540603;2001.peg.3211;VDAG_03211T0;character(0);character(0);character(0);character(0);character(0);0.999999999998825;1;ns;FALSE;FALSE
gfam_8044;83.2199744105652;351.233413482946;0.23693638251933;1001.peg.11486;CT04_11486;CBF/NF-Y family transcription factor;;;GLRG_03963T0;;0.848036377404987;1;ns;FALSE;FALSE
gfam_8045;124.864993501382;564.470214933828;0.221207408642491;1001.peg.4040;CT04_04040;hypothetical protein;;;GLRG_03972T0;;0.972893321296184;1;ns;FALSE;TRUE
gfam_8046;931.925292550047;2248.84796962487;0.414401197918907;1004.peg.5290;CBS127_05290;character(0);character(0);character(0);character(0);character(0);2.29567941569764e-28;5.93577468082779e-27;***;FALSE;FALSE
gfam_8047;136.536591399075;553.941448124727;0.246481991664094;2001.peg.3265;VDAG_03265T0;character(0);character(0);character(0);character(0);character(0);0.791778780359434;1;ns;FALSE;TRUE
gfam_8048;152.864112991095;326.6392990687;0.467990573782563;1005.peg.13018;CBS168_13018;character(0);character(0);character(0);character(0);character(0);1.88701029938602e-08;1.11211698900121e-07;***;FALSE;TRUE
gfam_8049;285.278640013835;925.997581979951;0.308077089579281;0002.peg.10197;CGGC5_10236;character(0);character(0);character(0);character(0);character(0);0.018235129472216;0.0509199972371386;ns;FALSE;FALSE
gfam_804;261.031013603527;1166.58513090273;0.223756506652486;1001.peg.5677;CT04_05677;N-terminal fungal transcription regulatory domain-containing protein (zinc finger protein);;;GLRG_07546T0;;0.995506915052984;1;ns;FALSE;FALSE
gfam_8050;204.323612395361;332.623657834616;0.614278652713732;0003.peg.8122;Cob_08126;character(0);character(0);character(0);character(0);character(0);2.16976755802026e-19;3.08192641958272e-18;***;FALSE;FALSE
gfam_8052;25.7043871304218;282.340092467873;0.0910405139622411;1004.peg.12427;CBS127_12427;character(0);character(0);character(0);character(0);character(0);0.999999999333928;1;ns;FALSE;FALSE
gfam_8053;308.335547472674;1121.85147949895;0.274845247438979;1002.peg.11639;CBS495_11639;character(0);character(0);character(0);character(0);character(0);0.324386276441587;0.691703674901122;ns;FALSE;TRUE
gfam_8054;108.826034716619;386.807215677918;0.281344375972642;0001.peg.4072;GLRG_04072T0;character(0);character(0);character(0);character(0);character(0);0.316817072910747;0.677794940129779;ns;FALSE;TRUE
gfam_8055;309.619733488986;927.391946521386;0.333860709757464;1002.peg.12086;CBS495_12086;character(0);character(0);character(0);character(0);character(0);0.000352624687819164;0.00128060000168473;**;FALSE;FALSE
gfam_8056;197.092648147681;379.910582442228;0.518786938970442;1001.peg.3553;CT04_03553;PAF acetylhydrolase family protein;;Yes;GLRG_04090T0;;2.15254031203407e-13;1.93236363146842e-12;***;FALSE;FALSE
gfam_8057;131.087246582099;689.401074971484;0.190146565390142;1001.peg.1850;CT04_01850;aminopeptidase Y (peptidase family M28);;Yes;GLRG_04091T0;;0.999891806614443;1;ns;FALSE;FALSE
gfam_8058;199.963910540599;911.177185830038;0.219456669515317;1001.peg.7467;CT04_07467;aminopeptidase Y;;Yes;GLRG_04091T0;;0.99453802168165;1;ns;FALSE;FALSE
gfam_8059;368.487447400328;1042.29653652252;0.353534176204533;1001.peg.1864;CT04_01864;C6 zinc finger protein;;;GLRG_04092T0;;2.89484723750652e-06;1.36313526407341e-05;***;FALSE;FALSE
gfam_805;268.159779035381;1198.03638800274;0.22383274975682;1001.peg.5944;CT04_05944;lipase esterase;;Yes;GLRG_08770T0;;0.995888558298493;1;ns;FALSE;TRUE
gfam_8060;75.8118501428731;266.186102823101;0.284807694086326;1001.peg.1848;CT04_01848;beta-lactamase family protein;;;GLRG_04093T0;;0.312089423324798;0.669449642283397;ns;FALSE;TRUE
gfam_8061;548.991025312811;890.871258292208;0.616240584936168;0001.peg.410;GLRG_00410T0;character(0);character(0);character(0);character(0);character(0);1.12515774594621e-49;9.46447626038132e-48;***;FALSE;FALSE
gfam_8062;489.796661178917;1000.95398398554;0.489329848339952;1001.peg.7984;CT04_07984;nitrosoguanidine resistance protein;;;GLRG_04102T0;;1.57781447195319e-26;3.59209291207058e-25;***;FALSE;FALSE
gfam_8063;184.746221675127;850.696421495666;0.217170564030718;1001.peg.12429;CT04_12429;glycosyl hydrolase family 61;;Yes;GLRG_04107T0;;0.995042933035445;1;ns;FALSE;FALSE
gfam_8064;265.982430583146;1019.4661816336;0.260903633072882;1001.peg.7990;CT04_07990;DJ-1/PfpI family protein;;Yes;GLRG_04112T0;;0.620888689994101;1;ns;FALSE;TRUE
gfam_8065;216.733609775861;1210.67910979477;0.179018212193817;1001.peg.10556;CT04_10556;nuclear envelope protein Cut8;;;GLRG_04117T0;;0.999999991525774;1;ns;FALSE;TRUE
gfam_8066;333.608939737492;1308.12060262973;0.255029191549185;0001.peg.4125;GLRG_04125T0;character(0);character(0);character(0);character(0);character(0);0.758272370359266;1;ns;FALSE;FALSE
gfam_8067;184.630841315704;729.690764115691;0.253026145314389;0002.peg.10074;CGGC5_10113;character(0);character(0);character(0);character(0);character(0);0.73548018607319;1;ns;FALSE;FALSE
gfam_8068;576.81748413553;2257.03975374943;0.255563723756887;1001.peg.101;CT04_00101;guanyl-specific ribonuclease F1;;;GLRG_09613T0;;0.811164162371857;1;ns;FALSE;FALSE
gfam_8069;70.1942922831738;335.506879940383;0.209218637470704;0001.peg.4143;GLRG_04143T0;character(0);character(0);character(0);character(0);character(0);0.97525575418442;1;ns;FALSE;FALSE
gfam_806;251.610272050642;1338.54592656795;0.187972834593561;1001.peg.3536;CT04_03536;checkpoint protein;;;GLRG_04028T0;;0.999999932190705;1;ns;FALSE;TRUE
gfam_8070;107.407821307793;544.260995458489;0.197346167011862;2001.peg.166;VDAG_00166T0;character(0);character(0);character(0);character(0);character(0);0.998633498839407;1;ns;FALSE;TRUE
gfam_8071;126.689716707562;446.733320134627;0.283591375430386;0002.peg.10050;CGGC5_10089;character(0);character(0);character(0);character(0);character(0);0.272194234013305;0.595407650693745;ns;FALSE;TRUE
gfam_8072;57.9699447194653;1400.2088636512;0.041400926836231;1001.peg.7701;CT04_07701;saccharopine dehydrogenase;;;GLRG_04152T0;;1;1;ns;FALSE;FALSE
gfam_8073;249.192180867461;977.485523693408;0.254931837686858;1002.peg.9470;CBS495_09470;character(0);character(0);character(0);character(0);character(0);0.738809383987578;1;ns;FALSE;TRUE
gfam_8074;227.480777492295;544.160634933308;0.418039753133144;0002.peg.1607;CGGC5_1610;character(0);character(0);character(0);character(0);character(0);2.2243047789868e-08;1.29849680518229e-07;***;FALSE;TRUE
gfam_8075;91.6486869930669;498.302251799118;0.183921880068111;1001.peg.5440;CT04_05440;isoflavone reductase family protein;;Yes;GLRG_04178T0;;0.999657018984251;1;ns;FALSE;FALSE
gfam_8076;183.675375697135;484.237844439356;0.379308180486784;0003.peg.9499;Cob_09503;character(0);character(0);character(0);character(0);character(0);3.63309733606838e-05;0.000150265462616315;***;FALSE;TRUE
gfam_8077;258.275530935526;899.213033666887;0.287223962804796;1002.peg.10785;CBS495_10785;character(0);character(0);character(0);character(0);character(0);0.150815477330378;0.353796395026751;ns;FALSE;TRUE
gfam_8078;187.398902253748;1242.89716539094;0.150775870660872;1001.peg.2224;CT04_02224;RTA1 domain-containing protein;;;GLRG_04193T0;;0.999999999999997;1;ns;FALSE;FALSE
gfam_8079;137.424454266643;1140.41016380756;0.120504410279732;1001.peg.4886;CT04_04886;RTA1 domain-containing  protein;;;GLRG_04193T0;;1;1;ns;FALSE;FALSE
gfam_807;488.691617395723;1509.96102253008;0.323645186931299;1001.peg.10249;CT04_10249;TOL protein;;;GLRG_06010T0;;0.000112999075872605;0.000437998213301532;***;FALSE;TRUE
gfam_8080;326.339488212061;1431.08999824369;0.228035615239127;1002.peg.8353;CBS495_08353;character(0);character(0);character(0);character(0);character(0);0.995307986517285;1;ns;FALSE;FALSE
gfam_8081;141.153056247147;520.26853138626;0.271308079831473;2001.peg.145;VDAG_00145T0;character(0);character(0);character(0);character(0);character(0);0.436880257760044;0.894210717731098;ns;FALSE;TRUE
gfam_8082;218.634861217935;541.931909204242;0.403436035975392;2001.peg.5703;VDAG_05703T0;character(0);character(0);character(0);character(0);character(0);2.59714094730966e-07;1.36984380421211e-06;***;FALSE;TRUE
gfam_8083;333.726589688164;981.986652785785;0.339848396861016;1001.peg.8873;CT04_08873;protein kinase SNF1;;;GLRG_04232T0;;8.22894445599789e-05;0.000324103820258427;***;FALSE;FALSE
gfam_8084;51.582406986347;433.384315853793;0.119022320604119;2001.peg.18;VDAG_00018T0;character(0);character(0);character(0);character(0);character(0);0.99999999933265;1;ns;FALSE;FALSE
gfam_8085;29.8436460312347;181.840439550944;0.164119962011386;1005.peg.3063;CBS168_03063;character(0);character(0);character(0);character(0);character(0);0.995931023511349;1;ns;FALSE;FALSE
gfam_8086;82.4598031637324;489.961743012553;0.168298452562285;1004.peg.10855;CBS127_10855;character(0);character(0);character(0);character(0);character(0);0.999983336871218;1;ns;FALSE;FALSE
gfam_8087;104.159593951287;402.765053718664;0.258611299539517;1001.peg.12667;CT04_12668;beta-1,3-endoglucanase;;Yes;GLRG_04261T0;;0.627151868681834;1;ns;FALSE;FALSE
gfam_8088;380.953447575452;750.153003234925;0.507834329706934;1002.peg.5999;CBS495_05999;character(0);character(0);character(0);character(0);character(0);4.06037516560127e-23;7.47132100784075e-22;***;FALSE;FALSE
gfam_8089;293.414096618488;1028.08383006189;0.28539899961351;1003.peg.5224;CBS130_05224;character(0);character(0);character(0);character(0);character(0);0.157954512454994;0.368131731080385;ns;FALSE;FALSE
gfam_808;198.847969394263;1213.38755118732;0.163878366149123;1001.peg.10321;CT04_10321;serine/threonine-protein kinase Nak1;;;GLRG_10409T0;;0.999999999991145;1;ns;FALSE;FALSE
gfam_8090;233.102798974983;501.195281576988;0.46509376193953;1003.peg.5217;CBS130_05217;character(0);character(0);character(0);character(0);character(0);7.85543886072177e-12;6.23907755988901e-11;***;FALSE;FALSE
gfam_8091;289.497905836777;1745.63790751822;0.165840753451761;1005.peg.10768;CBS168_10768;character(0);character(0);character(0);character(0);character(0);0.999999999999999;1;ns;FALSE;FALSE
gfam_8092;231.297865211564;686.242776343293;0.337049617402249;1001.peg.2882;CT04_02882;C-x8-C-x5-C-x3-H type zinc finger protein;;;GLRG_04300T0;;0.00134439955101184;0.00449892838641367;**;FALSE;TRUE
gfam_8093;74.4944856386688;181.439232648305;0.410575400652549;1001.peg.2883;CT04_02883;agmatinase 1;;Yes;GLRG_04305T0;;0.00156483773655919;0.00518570172406953;**;FALSE;FALSE
gfam_8094;409.248283551435;1177.70193751377;0.347497334015933;1001.peg.11210;CT04_11210;TPR repeat protein;;;GLRG_04309T0;;3.26374705778548e-06;1.52685371565739e-05;***;FALSE;FALSE
gfam_8095;507.74256665361;1219.13857448079;0.416476500113902;1001.peg.2862;CT04_02862;hypothetical protein;;;GLRG_04314T0;;1.28509273124324e-16;1.46541296131382e-15;***;FALSE;FALSE
gfam_8096;83.840907646561;189.538105532381;0.442343281901366;1001.peg.11203;CT04_11203;fasciclin domain-containing protein;;Yes;GLRG_04320T0;;0.000116300294577747;0.000449449288770924;***;FALSE;TRUE
gfam_8097;279.835272130241;822.252450371647;0.340327684038836;2001.peg.8587;VDAG_08587T0;character(0);character(0);character(0);character(0);character(0);0.000264643742387025;0.000976415562199238;***;FALSE;TRUE
gfam_8098;260.654972843423;675.833412156724;0.385679322973422;2001.peg.8585;VDAG_08585T0;character(0);character(0);character(0);character(0);character(0);4.12395661822712e-07;2.13518737109227e-06;***;FALSE;FALSE
gfam_8099;255.280582662349;510.594141349964;0.499967708182884;1001.peg.11885;CT04_11885;mitochondrial outer membrane protein;;Yes;GLRG_04335T0;;2.27462154028332e-15;2.35912309310089e-14;***;FALSE;TRUE
gfam_809;144.712882018357;671.540514265954;0.215493896412995;1001.peg.2462;CT04_02462;hypothetical protein;;;GLRG_08195T0;;0.991287867840257;1;ns;FALSE;FALSE
gfam_80;828.950241649004;3279.01959281122;0.252804296584979;1001.peg.7537;CT04_07537;protein phosphatase PP2A regulatory subunit B;;;GLRG_03841T0;;0.909973120965487;1;ns;FALSE;TRUE
gfam_8100;171.591014576147;1067.83977056041;0.160689851892381;1001.peg.9463;CT04_09463;thiol methyltransferase;;;GLRG_04337T0;;0.999999999964378;1;ns;FALSE;FALSE
gfam_8101;96.591513985954;544.449084292788;0.177411472941352;1001.peg.5524;CT04_05524;prolyl-tRNA synthetase (prefoldin);;;GLRG_04348T0;;0.999939775921335;1;ns;FALSE;FALSE
gfam_8102;271.020110050952;858.697122204861;0.315617815691589;1005.peg.9989;CBS168_09989;character(0);character(0);character(0);character(0);character(0);0.00871353966420385;0.0257764770061879;*;FALSE;FALSE
gfam_8103;63.3650012891965;362.983148879373;0.174567335935074;1001.peg.11861;CT04_11861;hypothetical protein;;;GLRG_04358T0;;0.999584415101253;1;ns;FALSE;FALSE
gfam_8104;66.1994429472947;117.180859042952;0.564933927673542;2001.peg.2409;VDAG_02409T0;character(0);character(0);character(0);character(0);character(0);2.06489766575276e-06;9.88130194390883e-06;***;FALSE;FALSE
gfam_8105;1061.93974917915;2547.63879709629;0.4168329318856;1001.peg.8493;CT04_08493;cytochrome c oxidase assembly protein COX19 (CHCH domain-containing protein);;;GLRG_04364T0;;8.9209603469148e-33;3.0734606471791e-31;***;FALSE;FALSE
gfam_8106;141.335729865786;556.611972059245;0.253921469462649;2001.peg.9692;VDAG_09692T0;character(0);character(0);character(0);character(0);character(0);0.715846018416512;1;ns;FALSE;FALSE
gfam_8107;336.039561080508;1051.09745037363;0.319703526025164;0005.peg.8657;CH063_08657T0;character(0);character(0);character(0);character(0);character(0);0.002154114502599;0.00700060192339877;**;FALSE;FALSE
gfam_8108;155.103782484091;982.274449430981;0.157902694683691;1001.peg.5117;CT04_05117;GCN5-related N-acetyltransferase;;;GLRG_04383T0;;0.999999999949056;1;ns;FALSE;FALSE
gfam_8109;61.9286650315236;326.918797748457;0.189431337255724;1001.peg.5112;CT04_05112;glycosyltransferase family 17;;Yes;GLRG_04386T0;;0.9952750817113;1;ns;FALSE;TRUE
gfam_810;327.259698626446;1552.7182638768;0.210765665761765;1001.peg.1922;CT04_01922;ubiquitin-like protein;;;GLRG_03140T0;;0.999964094100798;1;ns;FALSE;FALSE
gfam_8110;218.715838427212;884.264087734269;0.247342215364216;0002.peg.5548;CGGC5_5562;character(0);character(0);character(0);character(0);character(0);0.837688594197906;1;ns;FALSE;FALSE
gfam_8111;291.182468223042;785.3875239704;0.370750055655348;1004.peg.306;CBS127_00306;character(0);character(0);character(0);character(0);character(0);1.47726443688597e-06;7.18336468296579e-06;***;FALSE;FALSE
gfam_8112;165.441876404067;553.820146264378;0.298728526797018;0001.peg.4436;GLRG_04436T0;character(0);character(0);character(0);character(0);character(0);0.111118876366492;0.268601217475562;ns;FALSE;FALSE
gfam_8113;202.152946914472;612.919649146462;0.329819654494655;1001.peg.9064;CT04_09064;WW domain-containing protein;;;GLRG_04454T0;;0.00534112716126555;0.016333560256618;*;FALSE;FALSE
gfam_8114;267.458471228211;827.045102865273;0.323390429737882;0002.peg.14762;CGGC5_14835;character(0);character(0);character(0);character(0);character(0);0.00378145825272222;0.0118036169170515;*;FALSE;FALSE
gfam_8115;941.406023744613;2053.29677735051;0.45848512213581;1001.peg.7020;CT04_07020;pyridine nucleotide-disulfide oxidoreductase family protein;;;GLRG_04478T0;;1.4571448548064e-40;7.25994401890848e-39;***;FALSE;FALSE
gfam_8116;61.7490348999292;450.237260416538;0.137147767030214;1001.peg.11103;CT04_11103;neurofilament protein H, form H2;;;GLRG_04488T0;;0.99999994930301;1;ns;FALSE;FALSE
gfam_8117;125.660979231042;360.799243841821;0.348285040436874;0001.peg.4494;GLRG_04494T0;character(0);character(0);character(0);character(0);character(0);0.00587254513535981;0.0178491200571213;*;FALSE;TRUE
